3036;V2359;Oph;165906+1130.8;52423.7;21.730000;7.85;0.14;LB;16;65;06;+;11;30.8
3037;V0368;Oph;165907+0121.8;52591.4;185.700500;12.06;0.28;SUSP;16;65;07;+;01;21.8
3038;V1169;Oph;165909-1840.9;52362.6;144.804871;12.25;0.96;SRA;16;65;09;-;18;40.9
3039;EI;Oph;165911-2604.6;52225.3;99.459496;12.23;1.03;MISC/SR(ASAS);16;65;11;-;26;04.6
3040;V1176;Oph;165921-1730.3;52643.5;279.049623;12.88;2.28;M;16;65;21;-;17;30.3
3041;V2067;Oph;165928-0217.7;52549.8;214.606140;11.02;1.43;LB:;16;65;28;-;02;17.7
3042;NX;Oph;165936-2759.5;52315.1;150.083878;11.54;0.75;M:;16;65;36;-;27;59.5
3043;V0855;Oph;165953+0429.0;52385.1;1.000000;9.96;0.63;M:;16;65;53;+;04;29.0
3044;V2097;Oph;170002-2325.3;52219.8;128.872971;12.69;1.65;M:;17;70;02;-;23;25.3
3045;V1191;Oph;170010-2101.1;52215.9;82.440231;13.48;0.66;SRA;17;70;10;-;21;01.1
3046;PR;Oph;170029-1215.8;52703.1;237.970520;10.60;2.14;M;17;70;29;-;12;15.8
3047;V1206;Oph;170035-1710.3;52066.9;65.682526;13.18;0.92;SRA;17;70;35;-;17;10.3
3048;V2398;Oph;170035-2738.1;51932.89;2.819478;10.95;0.14;IT;17;70;35;-;27;38.1
3049;V1203;Oph;170040-2121.4;53080.8;315.452698;11.78;1.92;M;17;70;40;-;21;21.4
3050;ER;Oph;170042-2610.2;52493.9;215.752396;12.42;2.60;MIRA(ASAS);17;70;42;-;26;10.2
3051;V1213;Oph;170102-2039.4;52328;196.525253;12.10;2.18;M;17;70;02;-;20;39.4
3052;V1217;Oph;170105-1819.6;52483.9;208.261047;13.67;1.00;SRA;17;70;05;-;18;19.6
3053;PT;Oph;170107-2535.0;52255.6;140.160721;13.26;1.21;MISC(ASAS);17;70;07;-;25;35.0
3054;ET;Oph;170109-2635.7;52010.5;25.213898;11.28;0.93;E:/SD:;17;70;09;-;26;35.7
3055;V0369;Oph;170109+0133.2;52044.1;114.721712;10.80;0.14;SUSP;17;70;09;+;01;33.2
3056;EU;Oph;170110-2527.0;52547.9;215.966263;12.39;1.15;M:;17;70;10;-;25;27.0
3057;V1227;Oph;170123-1709.6;52055.3;38.712646;13.11;0.53;SRA;17;70;23;-;17;09.6
3058;EV;Oph;170123-2631.7;52264.9;214.231094;12.52;1.56;MISC(ASAS);17;70;23;-;26;31.7
3059;PY;Oph;170128-2835.4;52118.8;62.396008;13.20;0.67;RR;17;70;28;-;28;35.4
3060;EX;Oph;170139-2614.1;52015.4;45.567631;12.20;0.80;MISC/SR(ASAS);17;70;39;-;26;14.1
3061;V2361;Oph;170147+0636.6;52475.2;28.947383;8.79;0.21;LB:;17;70;47;+;06;36.6
3062;V1245;Oph;170207-1852.8;52131.8;108.268547;12.82;0.70;SRB;17;70;07;-;18;52.8
3063;V2545;Oph;170222+0410.5;52595;63.272772;12.00;0.29;LB;17;70;22;+;04;10.5
3064;EZ;Oph;170229-2928.4;52315.2;116.359397;12.32;1.68;M;17;70;29;-;29;28.4
3065;FN;Oph;170247-2640.4;52421.6;164.185867;12.36;1.76;MISC/SR(ASAS);17;70;47;-;26;40.4
3066;V1275;Oph;170301-1910.6;52172.8;111.289528;12.89;1.22;SRA;17;70;01;-;19;10.6
3067;V2362;Oph;170301+0444.8;52428;26.030000;8.89;0.11;LB:;17;70;01;+;04;44.8
3068;V2546;Oph;170307-1527.2;52607.9;257.591766;12.57;1.85;M:;17;70;07;-;15;27.2
3069;V0339;Oph;170309-2740.4;52563.3;238.811707;12.86;1.06;M:;17;70;09;-;27;40.4
3070;V1277;Oph;170317-2118.9;52244.6;122.297096;12.25;2.15;SRA;17;70;17;-;21;18.9
3071;FV;Oph;170320-2428.9;52052;89.789635;11.46;1.14;ESD:(ASAS);17;70;20;-;24;28.9
3072;FU;Oph;170320-2436.4;52111.2;78.330986;12.76;0.77;MISC/SR(ASAS);17;70;20;-;24;36.4
3073;FR;Oph;170320-2850.8;52323.9;148.049683;12.45;1.55;SR:;17;70;20;-;28;50.8
3074;V1282;Oph;170324-1954.4;52725.2;213.876404;12.07;2.57;M;17;70;24;-;19;54.4
3075;V1281;Oph;170326-2148.3;52223;147.987549;12.47;0.91;SRB;17;70;26;-;21;48.3
3076;FW;Oph;170330-2649.0;51942.6;4.349062;12.09;0.70;E:/SD:;17;70;30;-;26;49.0
3077;V1288;Oph;170337-1922.8;52473.7;180.139526;12.11;2.61;M;17;70;37;-;19;22.8
3078;V0371;Oph;170400+0114.4;52130.6;109.465613;12.00;2.17;SR:;17;70;00;+;01;14.4
3079;TX;Oph;170400+0459.1;52508.9;69.556665;9.96;0.69;RVA;17;70;00;+;04;59.1
3080;YZ;Oph;170405-1128.6;52502.2;251.977233;11.73;3.46;MIRA(ASAS);17;70;05;-;11;28.6
3081;GG;Oph;170407-2900.6;52208.3;112.575760;12.16;0.89;L:;17;70;07;-;29;00.6
3082;V0372;Oph;170413+0153.6;52370;144.231158;10.81;3.67;M;17;70;13;+;01;53.6
3083;V1300;Oph;170417-2056.3;52725;278.762939;12.28;2.09;SRB;17;70;17;-;20;56.3
3084;GI;Oph;170423-2436.1;52084.9;82.996735;11.07;0.41;S:;17;70;23;-;24;36.1
3085;GK;Oph;170440-2726.8;52324.2;190.768448;11.25;2.59;M;17;70;40;-;27;26.8
3086;V1316;Oph;170443-1660.0;52101.2;61.321999;11.99;0.88;SRB;17;70;43;-;16;60.0
3087;V2121;Oph;170449-2442.9;52732.1;295.975098;12.85;1.19;M;17;70;49;-;24;42.9
3088;UX;Oph;170457-1212.1;52287;116.691208;9.69;4.13;M;17;70;57;-;12;12.1
3089;GP;Oph;170501-2713.0;52884.9;335.482300;12.26;1.90;SR:;17;70;01;-;27;13.0
3090;GQ;Oph;170512-2906.7;52155.8;85.112595;12.60;1.04;SR;17;70;12;-;29;06.7
3091;GR;Oph;170517-2931.4;52299.4;121.947052;13.10;0.66;SR;17;70;17;-;29;31.4
3092;V2363;Oph;170532+0216.8;52680.3;88.803521;9.54;1.03;SRB;17;70;32;+;02;16.8
3093;GV;Oph;170541-2650.1;54762;922.597046;12.39;1.41;S:;17;70;41;-;26;50.1
3094;V1352;Oph;170552-1936.8;52076.7;95.772789;13.02;1.31;SRB;17;70;52;-;19;36.8
3095;BQ;Oph;170602-2928.5;52328.5;133.638382;12.23;2.09;M;17;70;02;-;29;28.5
3096;HL;Oph;170630-2546.1;52081.3;55.149086;12.56;0.94;MISC/SR(ASAS);17;70;30;-;25;46.1
3097;V1373;Oph;170631-1805.3;52400.8;145.878098;12.41;2.15;M;17;70;31;-;18;05.3
3098;HK;Oph;170634-2643.7;52132.5;76.829834;13.13;0.88;MISC(ASAS);17;70;34;-;26;43.7
3099;V2068;Oph;170647-1646.8;53765.5;774.842712;11.95;0.81;SR:;17;70;47;-;16;46.8
3100;V1387;Oph;170655-1818.8;52497.2;159.186813;11.32;0.38;M;17;70;55;-;18;18.8
3101;V1388;Oph;170704-2130.8;52160.5;128.872971;12.63;1.23;M;17;70;04;-;21;30.8
3102;V1392;Oph;170706-2035.1;52838.6;295.975098;12.41;0.46;LB;17;70;06;-;20;35.1
3103;HQ;Oph;170711-2514.0;52280.8;165.993470;12.28;2.47;MIRA(ASAS);17;70;11;-;25;14.0
3104;HP;Oph;170713-2858.7;52378.9;158.634140;12.42;1.29;SR;17;70;13;-;28;58.7
3105;V1429;Oph;170715+0515.0;52384.66;0.365096;13.13;1.20;RR;17;70;15;+;05;15.0
3106;V1400;Oph;170722-2135.6;52583.5;176.519745;12.64;2.04;M;17;70;22;-;21;35.6
3107;R;Oph;170746-1605.5;52806.4;306.154544;8.06;5.73;M;17;70;46;-;16;05.5
3108;V1421;Oph;170756-1848.7;52223.2;164.551010;11.28;1.01;SRB;17;70;56;-;18;48.7
3109;V1427;Oph;170808-2057.1;52184.4;144.401855;11.85;1.43;M;17;70;08;-;20;57.1
3110;V1428;Oph;170812-2216.9;52354.7;132.433426;12.95;0.92;SR;17;70;12;-;22;16.9
3111;V2522;Oph;170812-2753.0;52779;349.164030;12.94;1.77;M:;17;70;12;-;27;53.0
3112;IK;Oph;170815-2610.9;52464.5;178.784333;11.80;2.40;M:;17;70;15;-;26;10.9
3113;V1433;Oph;170819-2030.0;52286.9;164.185867;12.25;2.24;M;17;70;19;-;20;30.0
3114;IL;Oph;170827-2809.7;52150;132.556534;12.59;1.14;SR:;17;70;27;-;28;09.7
3115;V2046;Oph;170830+1046.4;52662.7;117.200000;11.78;1.05;SRB;17;70;30;+;10;46.4
3116;V2523;Oph;170837-1726.5;53244.8;667.308594;11.41;0.69;ZAND;17;70;37;-;17;26.5
3117;V1449;Oph;170842-1646.0;53719;774.842712;12.78;0.79;L;17;70;42;-;16;46.0
3118;V0358;Oph;170851-2828.1;52492.8;231.240082;12.47;1.40;SR:;17;70;51;-;28;28.1
3119;V1468;Oph;170915-1737.8;52559.6;220.825740;13.23;1.85;M;17;70;15;-;17;37.8
3120;V2047;Oph;170916+0042.7;51949.62;0.502509;13.13;0.81;SR:;17;70;16;+;00;42.7
3121;V1482;Oph;170935-1902.2;52404;170.474442;11.40;3.11;M;17;70;35;-;19;02.2
3122;IW;Oph;170935-2636.6;52406.7;139.754318;12.64;1.94;M;17;70;35;-;26;36.6
3123;V2101;Oph;170938-2718.9;52678.1;233.000000;13.25;1.49;UG;17;70;38;-;27;18.9
3124;V1489;Oph;170940-1659.5;52227;193.423599;13.22;0.91;SRA;17;70;40;-;16;59.5
3125;IX;Oph;170948-2717.0;52261.2;136.582291;10.86;0.85;INB;17;70;48;-;27;17.0
3126;V0858;Oph;171008-0236.0;52678.6;294.226562;11.13;1.76;M;17;71;08;-;02;36.0
3127;KK;Oph;171008-2715.3;52330.6;128.865982;10.62;1.42;INA;17;71;08;-;27;15.3
3128;V1503;Oph;171015-1906.1;52421;170.474442;12.00;2.33;M;17;71;15;-;19;06.1
3129;V2102;Oph;171032-2622.2;52799.7;237.321579;12.63;1.65;M;17;71;32;-;26;22.2
3130;V1521;Oph;171044-2132.7;52237;175.365814;12.03;2.67;M;17;71;44;-;21;32.7
3131;ZZ;Oph;171056-1608.1;52734.4;302.571868;12.09;3.17;M;17;71;56;-;16;08.1
3132;V1543;Oph;171118-1656.9;51937.54;0.756132;12.43;0.82;RR:;17;71;18;-;16;56.9
3133;V1541;Oph;171122-1913.6;52952.7;322.564758;11.81;3.04;M;17;71;22;-;19;13.6
3134;V1554;Oph;171149-2050.8;52331.5;114.810562;12.75;1.22;SRA;17;71;49;-;20;50.8
3135;V2524;Oph;171150-2638.9;52734.9;226.155426;11.60;1.83;M:;17;71;50;-;26;38.9
3136;V1559;Oph;171152-1916.2;52234.9;88.705406;11.38;0.37;SRB;17;71;52;-;19;16.2
3137;V0447;Oph;171158+0820.2;52799.8;156.429603;9.75;2.19;SRB:;17;71;58;+;08;20.2
3138;AA;Oph;171225-1420.4;52446.9;153.607005;12.65;2.35;MIRA(ASAS);17;71;25;-;14;20.4
3139;V1613;Oph;171306-2113.6;52496.2;198.000000;12.66;1.90;M;17;71;06;-;21;13.6
3140;V1623;Oph;171309-1821.2;52124.2;70.422539;13.05;0.54;SRB;17;71;09;-;18;21.2
3141;V1630;Oph;171340-2234.3;52116.9;51.540000;13.56;0.47;SR;17;71;40;-;22;34.3
3142;V0861;Oph;171351-2101.4;52635.2;199.175217;12.19;2.40;M;17;71;51;-;21;01.4
3143;V1658;Oph;171412-2055.0;52549.4;288.000000;12.56;2.34;M;17;71;12;-;20;55.0
3144;AC;Oph;171413-1320.7;51989.1;56.170204;12.75;1.02;EC:(ASAS);17;71;13;-;13;20.7
3145;V0862;Oph;171426-2100.1;52387;181.481216;11.51;1.95;M;17;71;26;-;21;00.1
3146;V0438;Oph;171440+1104.2;52676.8;174.485083;8.92;0.54;SRB;17;71;40;+;11;04.2
3147;V0736;Oph;171453+0859.0;53711.7;388.000000;12.99;0.59;SR:;17;71;53;+;08;59.0
3148;AD;Oph;171501-1503.2;52236.7;129.236771;11.31;0.89;MISC(ASAS);17;71;01;-;15;03.2
3149;SZ;Oph;171503-0803.4;51945.7;3.708497;10.44;1.14;EA/SD;17;71;03;-;08;03.4
3150;V2525;Oph;171505-0923.8;52374.6;146.539586;13.06;1.96;M;17;71;05;-;09;23.8
3151;V0505;Oph;171505-0957.1;52580.4;313.479614;10.88;3.57;M;17;71;05;-;09;57.1
3152;V2070;Oph;171518-0016.0;52878.2;264.000000;12.36;1.70;L;17;71;18;-;00;16.0
3153;V0517;Oph;171520-2905.6;52890.6;337.837830;11.43;1.30;LB;17;71;20;-;29;05.6
3154;V0448;Oph;171521-1807.0;51939.1;3.639630;12.22;1.06;EA/SD;17;71;21;-;18;07.0
3155;V1699;Oph;171523-2126.3;52466.8;174.825180;12.37;0.41;LB;17;71;23;-;21;26.3
3156;V0737;Oph;171538+0905.9;52939.4;189.000000;12.10;2.37;M;17;71;38;+;09;05.9
3157;V1715;Oph;171549-1714.1;52317.9;211.700000;11.59;3.10;M;17;71;49;-;17;14.1
3158;V0738;Oph;171550+0936.9;52384.65;1.000000;11.19;0.26;SR;17;71;50;+;09;36.9
3159;KQ;Oph;171612-2827.9;51991.9;28.750134;13.32;1.14;SR;17;71;12;-;28;27.9
3160;KR;Oph;171619-2803.9;52103.8;92.195007;13.12;1.33;SR;17;71;19;-;28;03.9
3161;V1764;Oph;171658-1718.2;52527.8;214.000000;12.78;1.91;M;17;71;58;-;17;18.2
3162;V2072;Oph;171700-0101.3;52042.5;60.034306;12.05;0.53;LB;17;71;00;-;01;01.3
3163;V0740;Oph;171709+0839.5;52386.54;1.000000;12.54;0.28;SR;17;71;09;+;08;39.5
3164;V1786;Oph;171733-1927.7;52390.1;137.350342;12.31;1.88;SR;17;71;33;-;19;27.7
3165;V0452;Oph;171800+1104.4;52384.74;0.557156;11.88;0.94;RRAB;17;71;00;+;11;04.4
3166;V0741;Oph;171803+1054.4;52476.6;58.023262;10.06;0.39;SRD;17;71;03;+;10;54.4
3167;V1814;Oph;171806-1658.7;52237.1;114.580864;11.42;1.24;SRA;17;71;06;-;16;58.7
3168;V1828;Oph;171833-1645.0;52772.9;236.510849;12.41;1.58;M;17;71;33;-;16;45.0
3169;V0864;Oph;171838+0813.7;52384.55;0.509688;13.38;0.92;RR;17;71;38;+;08;13.7
3170;V1854;Oph;171847-0203.7;52659.5;210.900000;12.57;2.20;M;17;71;47;-;02;03.7
3171;V0865;Oph;171900+0930.5;52384.95;0.638310;12.31;0.97;RR;17;71;00;+;09;30.5
3172;V1849;Oph;171911-2017.5;50000;27.829150;9.40;0.17;RRAB;17;71;11;-;20;17.5
3173;V2425;Oph;171918-0010.3;51951.2;1.763126;10.44;0.68;EA;17;71;18;-;00;10.3
3174;V1860;Oph;171926-2039.4;51951.2;0.626430;13.39;1.90;RRAB;17;71;26;-;20;39.4
3175;Z;Oph;171932+0130.9;52753.9;347.000000;8.05;3.73;M;17;71;32;+;01;30.9
3176;V0742;Oph;171956-1854.2;52542.9;250.000000;13.25;2.80;M;17;71;56;-;18;54.2
3177;V1878;Oph;172003-2135.4;50000;316.316250;12.82;0.75;L;17;72;03;-;21;35.4
3178;V0745;Oph;172003+0349.0;52386.73;1.596180;12.85;0.88;CWB;17;72;03;+;03;49.0
3179;V1875;Oph;172005-2110.4;50000;106.809064;13.43;1.51;M;17;72;05;-;21;10.4
3180;V0746;Oph;172012+0715.0;52579.3;79.493713;11.64;0.51;SR;17;72;12;+;07;15.0
3181;V1891;Oph;172015-1755.0;52381.5;274.473389;13.01;1.05;M;17;72;15;-;17;55.0
3182;V2551;Oph;172017-2006.8;50000;48.659840;12.08;1.10;SR:;17;72;17;-;20;06.8
3183;V1905;Oph;172039-1928.5;52234.2;132.732605;12.84;0.61;M;17;72;39;-;19;28.5
3184;V1909;Oph;172040-1839.4;52195.3;280.876373;12.67;0.72;SR;17;72;40;-;18;39.4
3185;V1906;Oph;172043-2051.4;52387.8;132.400000;12.24;2.27;M;17;72;43;-;20;51.4
3186;V0748;Oph;172050+1023.7;52384.99;1.000000;11.13;0.76;SR;17;72;50;+;10;23.7
3187;V1913;Oph;172056-2127.3;51957.6;351.647105;12.33;0.73;M;17;72;56;-;21;27.3
3188;V1916;Oph;172059-2038.8;52263.2;119.600000;11.49;3.17;M;17;72;59;-;20;38.8
3189;V0750;Oph;172120+0954.6;52511.4;122.790657;11.87;0.86;SR;17;72;20;+;09;54.6
3190;V1942;Oph;172135-2023.9;50000;178.771527;12.87;1.33;SR;17;72;35;-;20;23.9
3191;V1950;Oph;172140-1856.9;51980;21.109808;12.48;1.00;CWA:;17;72;40;-;18;56.9
3192;V1954;Oph;172149-1959.0;50000;112.513255;12.21;1.10;SRA;17;72;49;-;19;59.0
3193;V0754;Oph;172150+1021.5;52612.9;95.500000;13.10;0.86;SR;17;72;50;+;10;21.5
3194;UZ;Oph;172159+0654.7;52180.48;1.000000;10.47;0.71;RVA;17;72;59;+;06;54.7
3195;V1962;Oph;172204-1844.7;52368.2;166.800000;12.87;0.52;M;17;72;04;-;18;44.7
3196;V1956;Oph;172206-2221.8;50000;36.797830;13.36;1.56;RRAB;17;72;06;-;22;21.8
3197;V1972;Oph;172215-1821.0;52491.9;188.200000;13.00;1.67;M;17;72;15;-;18;21.0
3198;V1970;Oph;172224-2231.0;50000;44.162241;11.37;0.60;SRB;17;72;24;-;22;31.0
3199;V0756;Oph;172230+0146.8;52056.53;0.461057;12.96;1.76;RRAB;17;72;30;+;01;46.8
3200;V2443;Oph;172246-0834.0;52572.8;282.829248;11.58;3.76;M;17;72;46;-;08;34.0
3201;V0520;Oph;172253-2912.8;52348.3;117.250755;9.47;1.88;SRA;17;72;53;-;29;12.8
3202;V1999;Oph;172256-1714.1;52093.5;86.669395;12.86;0.81;L:;17;72;56;-;17;14.1
3203;V1994;Oph;172256-1838.9;52386.2;171.833812;12.43;1.89;M;17;72;56;-;18;38.9
3204;V1998;Oph;172258-1808.8;52586.1;270.407415;12.37;0.53;M;17;72;58;-;18;08.8
3205;V1996;Oph;172259-1949.0;51971.49;2.862600;12.96;1.18;E;17;72;59;-;19;49.0
3206;V2552;Oph;172315-2252.0;54473.9;850.000000;10.78;2.23;RCB;17;72;15;-;22;52.0
3207;V0521;Oph;172349-2828.8;52767.7;334.615509;9.03;1.67;SRB;17;72;49;-;28;28.8
3208;V0759;Oph;172356+0422.4;52660;273.000000;10.50;2.21;SR;17;72;56;+;04;22.4
3209;V2309;Oph;172401-2919.5;52792.8;251.445236;9.41;0.60;M;17;72;01;-;29;19.5
3210;V0522;Oph;172421-2924.2;52540.2;239.011139;12.76;0.94;I;17;72;21;-;29;24.2
3211;BB;Oph;172426-2446.3;50000;24.816245;11.03;0.22;N;17;72;26;-;24;46.3
3212;V0971;Oph;172428-2902.7;52331.2;157.331650;11.89;0.38;L;17;72;28;-;29;02.7
3213;V2553;Oph;172441+1354.0;52702.4;0.457613;11.11;0.52;EW;17;72;41;+;13;54.0
3214;V2555;Oph;172515+0401.2;52299.2;47.141404;12.21;0.27;LB;17;72;15;+;04;01.2
3215;AH;Oph;172536-0304.0;52678.7;353.773590;11.94;3.16;M;17;72;36;-;03;04.0
3216;V2461;Oph;172554-0051.4;52591.2;200.500000;12.73;2.03;M:;17;72;54;-;00;51.4
3217;VV;Oph;172647+0328.1;52655.4;240.368515;11.75;3.05;M;17;72;47;+;03;28.1
3218;V0453;Oph;172649-0223.6;52048;81.096420;10.46;1.05;RVA;17;72;49;-;02;23.6
3219;AK;Oph;172721-0613.3;52485.5;335.647797;10.94;3.73;M;17;72;21;-;06;13.3
3220;VW;Oph;172726+0413.6;52841.7;283.000000;10.93;3.53;M;17;72;26;+;04;13.6
3221;V2074;Oph;172813+1026.4;52605.5;67.728893;11.95;0.36;SR:;17;72;13;+;10;26.4
3222;V0766;Oph;172931+1240.2;52808.2;53.136136;12.52;0.49;SR;17;72;31;+;12;40.2
3223;V2103;Oph;173029-1630.2;52647.1;208.515686;12.30;1.75;M;17;73;29;-;16;30.2
3224;V0767;Oph;173045+0235.7;52326.6;63.960000;11.98;0.77;SR;17;73;45;+;02;35.7
3225;KS;Oph;173129-1855.4;51963.63;0.616160;13.25;0.97;S:;17;73;29;-;18;55.4
3226;V2530;Oph;173135+0809.1;52385.89;0.684090;13.56;0.47;RRC:;17;73;35;+;08;09.1
3227;V0769;Oph;173138+1225.4;52515.62;1.000000;12.54;0.23;SR;17;73;38;+;12;25.4
3228;V0770;Oph;173148+1113.6;52568;111.742998;12.76;1.39;SR;17;73;48;+;11;13.6
3229;V0535;Oph;173210-2926.0;51941.8;6.055970;11.42;1.12;EA/SD;17;73;10;-;29;26.0
3230;V0772;Oph;173224+0603.4;52727.2;107.700000;12.93;1.09;M;17;73;24;+;06;03.4
3231;V0773;Oph;173230+0923.6;52180.78;0.585691;13.03;0.99;RRAB;17;73;30;+;09;23.6
3232;V2312;Oph;173235+0959.4;52387.01;0.696600;13.52;0.88;RRAB;17;73;35;+;09;59.4
3233;V0774;Oph;173251+0153.6;52271.2;125.500000;12.69;1.44;SR;17;73;51;+;01;53.6
3234;V0774;Oph;173253+0154.8;52030.5;38.743124;11.82;0.08;SR;17;73;53;+;01;54.8
3235;RU;Oph;173253+0925.4;52743.9;206.000000;9.27;4.93;M;17;73;53;+;09;25.4
3236;V0776;Oph;173254+1118.6;52725.8;203.000000;10.92;1.80;SRA;17;73;54;+;11;18.6
3237;V0776;Oph;173256+1118.4;52386.33;1.000000;11.31;1.17;SRA;17;73;56;+;11;18.4
3238;V2055;Oph;173312-0214.6;52180.8;72.600000;12.76;1.09;M;17;73;12;-;02;14.6
3239;V2375;Oph;173317+0006.2;52078.8;24.122377;7.97;0.09;LB;17;73;17;+;00;06.2
3240;V0777;Oph;173325+0259.6;52385.36;0.521415;13.29;1.06;RR;17;73;25;+;02;59.6
3241;V0537;Oph;173337-2820.1;51938.41;1.147180;12.06;0.54;EA;17;73;37;-;28;20.1
3242;V2377;Oph;173356+0810.0;52179.87;0.425403;8.51;0.13;EB;17;73;56;+;08;10.0
3243;ST;Oph;173359-0104.8;51950.83;0.450341;11.58;1.27;RRAB;17;73;59;-;01;04.8
3244;AO;Oph;173411+0303.0;52900.4;211.000000;11.76;2.98;M;17;73;11;+;03;03.0
3245;V2376;Oph;173415-2452.6;50000;556.417020;8.21;0.20;LB:;17;73;15;-;24;52.6
3246;V0779;Oph;173417+0339.8;52287.2;61.215200;11.61;0.35;SR;17;73;17;+;03;39.8
3247;V0782;Oph;173424+0603.9;52399.9;114.798975;12.68;0.61;SR;17;73;24;+;06;03.9
3248;RV;Oph;173435+0714.8;52183;3.687700;9.47;1.61;EA/SD;17;73;35;+;07;14.8
3249;V0783;Oph;173437+0826.7;52610.9;129.954862;13.75;0.60;SR;17;73;37;+;08;26.7
3250;VZ;Oph;173445+0345.9;53045;334.000000;12.32;1.83;M;17;73;45;+;03;45.9
3251;V0784;Oph;173525+0745.4;52180.91;0.603360;12.01;1.03;RRAB;17;73;25;+;07;45.4
3252;V2556;Oph;173530+0405.7;52482;166.200000;11.89;0.60;LB;17;73;30;+;04;05.7
3253;V2379;Oph;173533+0501.0;52264;33.004839;8.04;0.10;E:;17;73;33;+;05;01.0
3254;V0785;Oph;173533+0934.0;52385.45;0.449577;13.18;1.34;RRAB;17;73;33;+;09;34.0
3255;V2380;Oph;173533+1122.1;52433.1;17.277807;7.57;0.05;LB;17;73;33;+;11;22.1
3256;V0786;Oph;173548+0658.5;52180.64;1.000000;12.02;0.61;SR;17;73;48;+;06;58.5
3257;V2531;Oph;173604-1943.2;52444.8;156.400000;12.44;1.61;M:;17;73;04;-;19;43.2
3258;V0835;Oph;173612-1634.6;52121.2;103.156593;11.55;1.06;SRB;17;73;12;-;16;34.6
3259;V0789;Oph;173620+0659.1;52280.3;44.584418;12.14;0.33;SR;17;73;20;+;06;59.1
3260;V2557;Oph;173628-1828.8;52347.4;146.872238;11.61;1.66;SR:;17;73;28;-;18;28.8
3261;V0973;Oph;173724-2712.7;50000;458.757097;10.88;0.66;ISB:;17;73;24;-;27;12.7
3262;V0791;Oph;173726+0226.0;53166.2;429.000000;12.51;0.85;SR;17;73;26;+;02;26.0
3263;V2493;Oph;173726+1122.4;52385.44;0.463331;13.17;0.63;RR(B);17;73;26;+;11;22.4
3264;V2532;Oph;173734-1747.2;52226.8;145.180023;12.98;1.33;M:;17;73;34;-;17;47.2
3265;V0974;Oph;173734-2945.4;51938.473;0.191052;11.18;0.31;DSCT;17;73;34;-;29;45.4
3266;V0541;Oph;173735-2349.1;50000;58.882991;13.20;2.40;CWA;17;73;35;-;23;49.1
3267;V0540;Oph;173736-2629.8;51941.98;1.446570;12.93;1.20;EA/SD;17;73;36;-;26;29.8
3268;V0795;Oph;173742+1013.1;52564.1;54.040000;10.91;0.28;SR;17;73;42;+;10;13.1
3269;V0542;Oph;173751-2815.1;51938.37;0.561310;12.69;0.69;EA/SD:;17;73;51;-;28;15.1
3270;V2075;Oph;173812-2051.6;53058.3;344.881775;11.82;2.92;M:;17;73;12;-;20;51.6
3271;V0797;Oph;173823+0213.4;52624.8;84.300000;12.81;1.69;M;17;73;23;+;02;13.4
3272;V0798;Oph;173828+0346.0;52280.7;95.500000;12.41;0.41;SR;17;73;28;+;03;46.0
3273;V1065;Oph;173853+1023.5;52393.7;9.852000;11.98;0.48;EA;17;73;53;+;10;23.5
3274;V0803;Oph;173909+0358.9;52785.4;217.943065;12.63;1.94;SR;17;73;09;+;03;58.9
3275;AQ;Oph;173911+0402.0;52437;127.481061;12.43;0.79;SR;17;73;11;+;04;02.0
3276;SU;Oph;173927+0136.3;52557.6;205.300000;10.14;0.89;SRB;17;73;27;+;01;36.3
3277;V0805;Oph;173932+0203.7;52040.9;51.124782;12.12;0.42;SR;17;73;32;+;02;03.7
3278;V0544;Oph;173945-2442.7;50000;126.711560;11.64;1.10;M;17;73;45;-;24;42.7
3279;V0548;Oph;174019-2441.8;52284.3;182.652588;12.53;1.14;LB:;17;74;19;-;24;41.8
3280;V2383;Oph;174044-0746.2;51948.29;0.502208;10.10;0.73;BY:;17;74;44;-;07;46.2
3281;V0550;Oph;174052-2735.7;51941.23;0.569384;12.29;0.73;EB/SD:;17;74;52;-;27;35.7
3282;V0806;Oph;174053-1657.5;51950;15.407786;11.55;1.28;EA/DS;17;74;53;-;16;57.5
3283;V0506;Oph;174104+0747.1;52180.53;1.060430;11.07;0.78;EB/DM;17;74;04;+;07;47.1
3284;V0867;Oph;174109+0029.8;52566.6;171.300000;11.76;2.88;M;17;74;09;+;00;29.8
3285;V0866;Oph;174110-0009.5;52027.42;0.583552;13.45;1.15;RRAB;17;74;10;-;00;09.5
3286;V1068;Oph;174111+1225.8;53319.4;286.997437;12.43;0.56;M;17;74;11;+;12;25.8
3287;V0932;Oph;174116+0114.3;52307.7;81.620267;11.52;0.66;SR;17;74;16;+;01;14.3
3288;V1067;Oph;174128+0001.7;52348.7;157.300000;12.23;1.93;SR;17;74;28;+;00;01.7
3289;V0811;Oph;174132+0547.3;52182.26;1.744200;13.54;0.73;RRAB;17;74;32;+;05;47.3
3290;V0812;Oph;174132+0643.7;52182.74;1.000000;10.59;0.83;SRB;17;74;32;+;06;43.7
3291;BG;Oph;174146-1646.7;53069.5;355.026568;11.14;2.57;M;17;74;46;-;16;46.7
3292;V0976;Oph;174157-0113.3;52295.4;169.371201;12.30;0.75;LB;17;74;57;-;01;13.3
3293;V0815;Oph;174200+0711.8;52396.2;76.291587;10.51;0.68;SR;17;74;00;+;07;11.8
