Gem;YY;ALL;52500.4573;0.814283;55627.3;7.577;31.869;9.6;8.91;0.072
Gem;OW;PRI;15779.0000;1258.59;56053.5;6.528;17.082;10.9;9;0.1
Gem;V339;PRI;48361.2800;2.88032;55628.3;7.314;29.101;9.31;8.94;0.1
Her;TX;ALL;52501.1067;2.0598073;56886.4;17.31;41.888;9.31;8.54;0.081
Her;UX;PRI;52501.5262;1.5488691;56810.5;17.902;16.944;10.21;9.05;0.151
Her;AK;ALL;52500.2709;0.4215229;56809.5;17.233;16.35;8.77;8.29;0.1
Her;AW;PRI;52500.2600;8.800797;56812.7;18.427;18.294;11;9.65;0.07
Her;DI;PRI;52509.2110;10.550165;56887.5;18.891;24.278;9.11;8.39;0.04
Her;DI;SEC;52517.3312;10.5501758;0;18.891;24.278;0;0;0.1
Her;GU;ALL;52503.5950;4.343304;56058.6;16.535;30.386;12.3;11.5;0.153
Her;LV;PRI;52509.1623;18.435954;54297.4;17.592;23.175;11.3;10.9;0.026
Her;LV;SEC;52525.0650;18.43591;0;17.592;23.175;0;0;0.1
Her;MM;ALL;52500.7840;7.960309;56783.4;17.977;22.146;10.43;9.45;0.05
Hya;AI;PRI;52502.9300;8.289649;55963.4;8.313;0.284;9.94;9.35;0.1
Hya;AI;SEC;52506.6100;8.28968;0;8.313;0.284;0;0;0.1
Lac;RW;PRI;52502.5240;10.369297;56489.4;22.749;49.658;11;10.4;0.04
Lac;RW;SEC;52507.6350;10.36931;0;22.749;49.658;0;0;0.1
Lac;SW;ALL;52500.1080;0.3207227;56905.6;22.895;37.939;9.33;8.51;0.1
Lac;UW;PRI;52503.2460;5.290121;55095.4;22.344;42.408;12.5;11.4;0.12
Lac;CO;PRI;52500.8509;1.5422155;56834.5;22.775;56.826;10.89;10.28;0.13
Lac;CO;SEC;52501.6573;1.5421989;0;22.775;56.826;0;0;0.1
Lac;V345;PRI;52501.5050;7.491865;56187.5;22.312;54.676;11.7;11.1;0.1
Lac;V345;SEC;52504.1269;7.491901;0;22.312;54.676;0;0;0.1
Lac;V364;PRI;52505.7490;7.351554;56159.5;22.871;38.746;9.25;8.51;0.06
Lac;V364;SEC;49995.3093;7.351498;0;22.871;38.746;0;0;0.1
Leo;WY;PRI;52504.5300;4.985903;56727.5;9.517;16.657;11.7;11.1;0.1
Leo;AG;ALL;52502.5320;3.392572;54507.5;9.892;16.035;11.2;10.7;0.099
Leo;AM;ALL;52500.1462;0.3657984;56723.7;11.036;9.895;9.83;9.25;0.1
Leo;FM;ALL;52502.5460;6.728618;56001.4;11.213;0.348;8.86;8.54;0.1
Lyn;TY;PRI;52503.7950;4.331651;56744.5;8.306;46.269;10.8;10;0.1
Lyn;CD;ALL;52502.7620;4.5494455;56706.4;7.718;48.686;10.37;9.83;0.1
Lyr;UZ;ALL;52501.3620;1.891267;56830.5;19.352;37.937;11;9.8;0.15
Lyr;beta;ALL;52510.3700;12.9408;55823.2;18.835;33.363;4.35;3.25;0.1
Mon;UX;ALL;52500.7900;5.904483;55618.4;7.988;-7.505;9.16;8.22;0.17
Mon;VV;ALL;52502.7184;6.050427;52690.3;7.055;-5.738;9.95;9.4;0.11
Mon;AQ;ALL;52501.4310;2.5455514;55622.3;7.238;-7.229;11.3;10.5;0.061
Mon;AR;ALL;52522.5200;21.2078;0;7.347;-5.26;9.47;8.62;0.08
Mon;AT;PRI;52501.8590;2.0290221;54500.4;7.408;-7.558;11.4;10.5;0.119
Mon;AV;ALL;52504.5590;6.947316;52997.8;7.471;-4.614;11.7;10.8;0.1
Mon;EZ;ALL;52500.6730;0.7523376;55970.5;7.09;-5.177;13.4;12.9;0.177
Mon;IL;PRI;52501.2000;4.026304;54514.4;7.927;-3.582;11.6;10.6;0.07
Mon;V448;ALL;52500.8684;1.1184767;54847.4;6.796;1.372;9.9;9.4;0.1
Mon;V530;ALL;52500.5410;0.5255307;55941.5;7.054;3.248;12.8;12.4;0.1
Mon;V536;PRI;52500.3133;6.1339631;54150.4;7.232;-2.908;10.1;9.1;0.1
Mon;V536;SEC;52502.8200;6.133987;0;7.232;2.908;0;0;0.1
Mon;V634;PRI;52500.7500;2.114107;55851.6;7.286;-1.739;12.4;12;0.1
Oph;RZ;PRI;52681.1800;261.925;45610.6;18.763;7.22;10.42;9.65;0.04
Ori;Z;PRI;52502.7610;5.203287;54516.4;5.931;13.695;10.7;9.8;0.12
Ori;BM;PRI;52501.1300;6.470533;53031.7;5.588;-5.385;8.65;7.9;0.1
Ori;CP;PRI;52501.5300;5.320475;54507.3;6.117;17.699;12.2;11.1;0.12
Ori;DN;PRI;52511.3500;12.96638;54845.3;6.008;10.218;11.1;9.8;0.08
Ori;EW;PRI;52502.1174;6.9368424;56650.3;5.336;2.044;10.6;9.9;0.03
Ori;EW;SEC;52505.7968;6.9368448;0;5.336;2.044;0;0;0.1
Ori;FO;PRI;52501.2220;18.800537;52689.3;5.469;3.623;10.3;9.5;0.02
Ori;FT;PRI;52501.1632;3.1504198;55941.4;6.233;21.428;9.9;9.1;0.07
Ori;FT;SEC;52503.3600;3.150372;0;6.233;21.428;0;0;0.1
Ori;GG;PRI;52505.6900;6.631484;55175.4;5.72;-0.688;11.1;10.7;0.05
Ori;GG;SEC;52509.5219;6.631495;0;5.72;-0.688;0;0;0.1
Ori;V536;PRI;52501.1100;3.16326;53671.5;5.415;1.969;11;10.4;0.08
Ori;V1016;PRI;52501.5400;65.433;55969.4;5.588;-5.387;7.65;6.72;0.01
